,date,south,west,north,south campus,south density,west density,north density,south compus density
0,2024-10-09 16:58:15.726333,0.89,0.7,0.67,0.06,13.252173913043478,8.754545454545454,9.663157894736841,18.632258064516126
0,2024-10-09 17:08:17.385851,0.87,0.69,0.65,0.05,12.111258278145696,8.855172413793102,9.29620253164557,19.765779467680606
0,2024-10-09 17:18:19.121492,0.83,0.68,0.61,0.05,14.514285714285714,6.36694214876033,9.924324324324322,19.469662921348313
0,2024-10-09 17:28:20.719969,0.82,0.66,0.59,0.04,13.546666666666667,6.817699115044248,9.924324324324322,20.54703557312253
0,2024-10-09 17:38:22.391233,0.8,0.66,0.58,0.04,13.1568345323741,8.754545454545454,10.343661971830986,20.385882352941174
0,2024-10-09 17:48:23.938835,0.79,0.65,0.58,0.04,13.854545454545454,5.542446043165467,10.799999999999999,18.176223776223775
0,2024-10-09 17:58:25.612458,0.79,0.63,0.58,0.03,13.64776119402985,4.377272727272727,10.2,16.502857142857142
0,2024-10-09 18:08:27.330299,0.77,0.61,0.56,0.03,9.885405405405404,4.5317647058823525,9.792,21.13170731707317
0,2024-10-09 18:18:29.036472,0.75,0.6,0.54,0.02,13.447058823529412,6.641379310344828,9.415384615384616,20.628571428571426
0,2024-10-09 18:28:30.623407,0.75,0.58,0.52,0.01,14.176744186046513,10.272,8.956097560975609,21.304918032786883
0,2024-10-09 18:38:32.256579,0.73,0.57,0.5,0.01,14.514285714285714,6.528813559322034,10.06027397260274,19.04175824175824
0,2024-10-09 18:48:33.931209,0.72,0.56,0.49,0.01,14.630399999999998,6.699130434782608,10.799999999999999,24.291588785046727
0,2024-10-09 18:58:35.506174,0.71,0.52,0.49,0.01,10.216759776536312,6.528813559322034,11.475,24.52075471698113
0,2024-10-09 19:08:37.075589,0.69,0.51,0.48,0.01,12.273825503355704,10.700000000000001,12.447457627118645,25.113043478260867
0,2024-10-09 19:18:38.816786,0.66,0.5,0.46,0.01,14.86829268292683,8.754545454545454,12.66206896551724,25.734653465346533
0,2024-10-09 19:28:40.437166,0.65,0.47,0.44,0.01,14.99016393442623,8.656179775280897,11.84516129032258,25.991999999999997
0,2024-10-09 19:38:42.045895,0.63,0.44,0.4,0.02,14.514285714285714,8.656179775280897,11.84516129032258,27.504761904761903
0,2024-10-09 19:48:43.638578,0.61,0.43,0.39,0.01,15.498305084745764,8.754545454545454,12.039344262295083,28.099459459459457
0,2024-10-09 19:58:45.476592,0.61,0.41,0.36,0.01,18.66122448979592,8.373913043478261,12.239999999999998,28.406557377049182
0,2024-10-09 20:08:47.474649,0.59,0.4,0.34,0.01,18.66122448979592,8.109473684210528,12.447457627118645,28.720441988950277
0,2024-10-09 20:18:49.634160,0.58,0.39,0.3,0.01,18.472727272727276,9.395121951219512,13.114285714285714,28.720441988950277
0,2024-10-09 20:28:51.604391,0.57,0.38,0.28,0.01,16.32857142857143,9.63,11.475,28.252173913043475
0,2024-10-09 20:38:53.162987,0.55,0.35,0.26,0.01,16.042105263157897,8.95813953488372,13.6,28.720441988950277
0,2024-10-09 20:48:54.890825,0.52,0.33,0.24,0.01,14.99016393442623,7.627722772277227,12.884210526315789,29.53636363636364
0,2024-10-09 20:58:56.405690,0.5,0.3,0.19,0.01,14.176744186046513,6.473949579831933,11.298461538461538,29.20449438202247
0,2024-10-09 21:08:57.947197,0.49,0.29,0.17,0.01,14.514285714285714,7.942268041237114,11.475,29.875862068965517
0,2024-10-09 22:08:59.497581,0.4,0.22,0.11,0.0,15.24,6.114285714285714,9.663157894736841,31.315662650602412
0,2024-10-09 23:09:01.367363,0.36,0.19,0.07,0.0,16.933333333333334,8.195744680851064,12.884210526315789,31.892024539877294
0,2024-10-10 00:09:03.120460,0.35,0.17,0.06,0.0,21.02068965517241,4.907006369426751,13.6,32.28819875776397
0,2024-10-10 01:09:04.957033,0.34,0.17,0.05,0.0,20.096703296703296,6.757894736842106,15.965217391304344,34.42649006622516
0,2024-10-10 02:09:06.877078,0.31,0.12,0.05,0.0,21.26511627906977,7.199999999999999,14.987755102040817,29.875862068965517
0,2024-10-10 03:09:08.693259,0.31,0.12,0.04,0.0,22.033734939759036,6.212903225806451,13.114285714285714,31.12814371257485
0,2024-10-10 04:09:10.326380,0.31,0.12,0.05,0.0,25.05205479452055,11.165217391304349,12.884210526315789,32.08888888888888
0,2024-10-10 05:09:12.052908,0.31,0.12,0.05,0.0,23.75064935064935,12.0375,14.12307692307692,32.69433962264151
0,2024-10-10 06:09:13.739637,0.33,0.13,0.05,0.0,17.41714285714286,12.0375,12.447457627118645,29.705142857142857
0,2024-10-10 06:19:15.358764,0.34,0.13,0.05,0.0,21.02068965517241,11.165217391304349,14.987755102040817,29.369491525423726
0,2024-10-10 06:29:17.007610,0.34,0.13,0.05,0.0,21.771428571428572,11.165217391304349,13.856603773584904,27.651063829787233
0,2024-10-10 06:39:18.656576,0.36,0.14,0.06,0.0,20.78181818181818,11.165217391304349,14.12307692307692,26.122613065326632
0,2024-10-10 06:49:20.206174,0.36,0.14,0.07,0.0,16.184070796460176,10.850704225352112,11.298461538461538,23.736986301369864
0,2024-10-10 06:59:21.907231,0.38,0.16,0.09,0.0,17.41714285714286,10.850704225352112,14.399999999999999,26.254545454545454
0,2024-10-10 07:09:23.569125,0.4,0.18,0.1,0.0,16.475675675675674,10.850704225352112,13.6,23.845871559633025
0,2024-10-10 07:19:25.268586,0.43,0.22,0.13,0.0,16.625454545454545,9.876923076923077,12.447457627118645,23.31121076233184
0,2024-10-10 07:29:26.813152,0.45,0.25,0.16,0.01,16.32857142857143,9.876923076923077,9.537662337662336,21.75062761506276
0,2024-10-10 07:39:28.507856,0.49,0.29,0.2,0.01,16.32857142857143,10.136842105263158,14.687999999999997,20.793599999999998
0,2024-10-10 07:49:30.241528,0.52,0.33,0.23,0.01,13.447058823529412,10.272,14.987755102040817,20.71075697211155
0,2024-10-10 07:59:31.743877,0.58,0.37,0.31,0.01,13.750375939849624,11.005714285714285,13.114285714285714,20.96129032258064
0,2024-10-10 08:09:33.450935,0.62,0.44,0.37,0.01,13.64776119402985,10.41081081081081,13.114285714285714,19.690909090909088
0,2024-10-10 08:19:34.975311,0.69,0.55,0.47,0.02,13.1568345323741,9.395121951219512,11.475,19.469662921348313
0,2024-10-10 08:29:36.540765,0.74,0.63,0.55,0.03,12.87887323943662,6.314754098360655,13.856603773584904,22.027118644067794
0,2024-10-10 08:39:38.226787,0.79,0.73,0.64,0.04,12.612413793103448,5.101986754966887,10.06027397260274,22.8
0,2024-10-10 08:49:39.800857,0.84,0.79,0.7,0.04,14.630399999999998,5.542446043165467,12.239999999999998,23.31121076233184
0,2024-10-10 09:10:41.883098,0.95,0.86,0.82,0.06,13.447058823529412,5.880916030534352,12.039344262295083,24.63696682464455
0,2024-10-10 09:20:43.543881,0.96,0.87,0.85,0.07,13.750375939849624,9.063529411764705,12.66206896551724,25.607881773399015
0,2024-10-10 09:30:45.121981,1.0,0.87,0.88,0.07,15.902608695652173,9.395121951219512,13.856603773584904,24.99230769230769
0,2024-10-10 09:40:46.797956,1.0,0.87,0.89,0.08,17.091588785046728,9.063529411764705,12.447457627118645,26.122613065326632
0,2024-10-10 09:50:48.825578,1.0,0.89,0.91,0.11,18.66122448979592,10.553424657534247,13.114285714285714,25.862686567164175
0,2024-10-10 10:00:50.405821,1.0,0.9,0.92,0.14,16.042105263157897,11.005714285714285,12.447457627118645,24.63696682464455
0,2024-10-10 10:10:52.066339,1.0,0.92,0.94,0.17,16.777981651376148,8.56,12.239999999999998,23.955760368663594
0,2024-10-10 10:30:55.967136,1.0,0.93,0.95,0.19,14.399999999999999,7.703999999999999,12.239999999999998,24.178604651162786
0,2024-10-10 10:40:57.602820,1.0,0.93,0.94,0.19,13.854545454545454,10.41081081081081,12.239999999999998,23.845871559633025
0,2024-10-10 10:50:59.208786,1.0,0.93,0.94,0.2,17.091588785046728,10.136842105263158,12.039344262295083,23.416216216216213
0,2024-10-10 11:01:00.842951,1.0,0.95,0.95,0.21,15.498305084745764,10.850704225352112,12.66206896551724,21.48099173553719
0,2024-10-10 11:11:02.367001,1.0,0.95,0.96,0.22,14.748387096774193,9.063529411764705,14.12307692307692,22.700436681222705
0,2024-10-10 11:21:03.914085,1.0,0.96,0.96,0.23,15.902608695652173,8.195744680851064,13.6,21.48099173553719
0,2024-10-10 11:31:05.487347,1.0,0.97,0.97,0.24,12.7,8.024999999999999,13.114285714285714,22.601739130434783
0,2024-10-10 11:41:07.133596,1.0,0.96,0.97,0.25,14.176744186046513,7.479611650485436,13.6,23.416216216216213
0,2024-10-10 12:02:09.117497,1.0,0.95,0.97,0.26,12.273825503355704,6.878571428571429,11.84516129032258,23.629090909090912
0,2024-10-10 12:12:10.772544,1.0,0.94,0.96,0.26,11.016867469879518,6.940540540540541,9.18,21.13170731707317
0,2024-10-10 12:22:12.340612,1.0,0.94,0.97,0.25,13.750375939849624,5.836363636363636,11.657142857142855,23.416216216216213
0,2024-10-10 12:32:13.985772,1.0,0.93,0.97,0.23,15.630769230769232,6.01875,13.6,21.842016806722686
0,2024-10-10 12:42:15.562962,1.0,0.93,1.0,0.23,11.21963190184049,7.337142857142857,9.663157894736841,23.52217194570136
0,2024-10-10 12:52:17.163450,1.0,0.93,0.97,0.24,11.574683544303799,7.407692307692307,11.127272727272725,22.601739130434783
0,2024-10-10 13:02:18.685798,1.0,0.95,0.97,0.24,14.067692307692308,6.641379310344828,11.84516129032258,22.601739130434783
0,2024-10-10 13:12:20.297156,1.0,0.95,0.97,0.25,16.184070796460176,6.528813559322034,11.475,22.310729613733905
0,2024-10-10 13:22:21.930654,1.0,0.94,0.95,0.24,16.777981651376148,8.109473684210528,11.475,21.934177215189873
0,2024-10-10 13:32:23.504217,1.0,0.9,0.95,0.25,9.098507462686568,8.195744680851064,10.643478260869566,21.13170731707317
0,2024-10-10 13:42:25.158753,1.0,0.86,0.91,0.23,11.083636363636364,8.024999999999999,13.856603773584904,22.215384615384615
0,2024-10-10 13:52:26.726515,1.0,0.86,0.89,0.21,10.950898203592814,7.781818181818182,10.643478260869566,21.392592592592592
0,2024-10-10 14:02:28.411776,0.97,0.86,0.89,0.2,12.612413793103448,8.109473684210528,10.643478260869566,21.570124481327802
0,2024-10-10 14:12:30.147689,0.96,0.86,0.88,0.2,15.630769230769232,8.195744680851064,13.856603773584904,21.48099173553719
0,2024-10-10 14:22:31.766810,0.96,0.85,0.87,0.19,15.630769230769232,8.56,11.84516129032258,24.178604651162786
0,2024-10-10 14:32:33.295520,0.96,0.87,0.88,0.18,14.748387096774193,8.195744680851064,11.475,20.628571428571426
0,2024-10-10 14:42:34.978346,0.95,0.86,0.88,0.18,15.368067226890757,6.699130434782608,10.06027397260274,21.934177215189873
0,2024-10-10 14:52:36.718035,0.95,0.85,0.88,0.17,12.970212765957447,7.942268041237114,9.792,20.96129032258064
0,2024-10-10 15:02:38.390459,0.92,0.8,0.85,0.16,10.450285714285716,6.817699115044248,5.6061068702290076,16.988235294117647
0,2024-10-10 15:23:40.302631,0.88,0.77,0.79,0.12,10.39090909090909,10.005194805194805,7.730526315789474,15.37988165680473
0,2024-10-10 15:33:41.978455,0.88,0.77,0.78,0.12,12.612413793103448,6.114285714285714,10.2,19.469662921348313
0,2024-10-10 15:43:43.607288,0.88,0.77,0.76,0.11,9.939130434782607,6.817699115044248,10.799999999999999,17.1
0,2024-10-10 15:53:45.188488,0.89,0.76,0.76,0.11,11.28888888888889,7.861224489795918,9.924324324324322,20.385882352941174
0,2024-10-10 16:03:46.789351,0.88,0.75,0.76,0.1,10.950898203592814,7.781818181818182,9.18,18.304225352112677
0,2024-10-10 16:13:48.444927,0.86,0.73,0.74,0.1,11.501886792452831,8.656179775280897,9.792,20.227237354085602
0,2024-10-10 16:34:50.405046,0.81,0.65,0.71,0.1,10.694736842105263,6.263414634146342,8.848192771084337,21.13170731707317
0,2024-10-10 16:45:20.376182,0.78,0.64,0.68,0.1,11.43,5.425352112676056,9.066666666666665,18.176223776223775
0,2024-10-10 16:55:22.307092,0.76,0.64,0.65,0.1,13.854545454545454,5.623357664233577,9.415384615384616,18.304225352112677
0,2024-10-10 17:05:23.938362,0.74,0.63,0.63,0.1,13.348905109489051,4.054736842105264,10.799999999999999,17.503030303030304
0,2024-10-10 17:15:25.644727,0.71,0.62,0.6,0.09,9.236363636363638,4.097872340425532,8.345454545454546,14.399999999999999
0,2024-10-10 17:25:27.421180,0.69,0.61,0.59,0.09,9.475647668393782,6.42,11.298461538461538,15.199999999999998
0,2024-10-10 17:35:29.191080,0.65,0.59,0.56,0.09,10.950898203592814,5.170469798657718,12.447457627118645,17.21324503311258
0,2024-10-10 17:45:30.748089,0.64,0.59,0.55,0.09,11.28888888888889,7.627722772277227,9.663157894736841,17.741979522184298
0,2024-10-10 17:55:32.268280,0.63,0.57,0.53,0.09,9.99344262295082,7.479611650485436,9.18,18.368904593639574
0,2024-10-10 18:05:33.966252,0.63,0.54,0.5,0.08,10.632558139534884,5.313103448275863,8.251685393258425,21.392592592592592
0,2024-10-10 18:15:35.708667,0.61,0.54,0.47,0.07,10.16,6.699130434782608,7.1300970873786405,19.690909090909088
0,2024-10-10 18:25:37.479447,0.61,0.54,0.46,0.07,9.727659574468085,7.003636363636364,7.982608695652172,22.8
0,2024-10-10 18:35:39.159166,0.6,0.53,0.45,0.07,14.630399999999998,8.465934065934066,7.812765957446808,23.52217194570136
0,2024-10-10 18:45:40.747482,0.6,0.53,0.44,0.08,15.368067226890757,8.56,8.345454545454546,24.63696682464455
0,2024-10-10 18:55:42.286804,0.6,0.53,0.43,0.09,16.32857142857143,5.749253731343283,11.84516129032258,23.955760368663594
0,2024-10-10 19:05:44.663643,0.61,0.52,0.42,0.08,12.440816326530612,6.817699115044248,11.127272727272725,24.75428571428571
0,2024-10-10 19:15:46.652053,0.6,0.51,0.4,0.08,13.062857142857142,8.373913043478261,11.298461538461538,24.178604651162786
0,2024-10-10 19:25:48.478558,0.6,0.5,0.39,0.08,14.514285714285714,6.757894736842106,12.884210526315789,25.607881773399015
0,2024-10-10 19:35:49.916029,0.59,0.49,0.37,0.08,13.1568345323741,7.199999999999999,12.039344262295083,25.607881773399015
0,2024-10-10 19:45:51.491000,0.59,0.47,0.36,0.08,16.042105263157897,4.6409638554216865,12.039344262295083,25.113043478260867
0,2024-10-10 19:55:53.679655,0.57,0.47,0.35,0.09,13.854545454545454,4.845283018867925,12.447457627118645,27.21675392670157
0,2024-10-10 20:05:55.913632,0.57,0.46,0.34,0.09,14.630399999999998,6.36694214876033,9.792,27.651063829787233
0,2024-10-10 20:15:58.150485,0.56,0.45,0.31,0.09,14.86829268292683,6.42,10.961194029850745,28.252173913043475
0,2024-10-10 20:26:00.148796,0.55,0.43,0.3,0.09,15.498305084745764,6.641379310344828,11.657142857142855,29.0413407821229
0,2024-10-10 20:36:01.763067,0.53,0.42,0.27,0.09,15.368067226890757,6.263414634146342,11.475,28.406557377049182
0,2024-10-10 20:46:03.459828,0.52,0.4,0.24,0.09,14.514285714285714,7.627722772277227,11.84516129032258,29.53636363636364
0,2024-10-10 20:56:05.117901,0.49,0.37,0.21,0.08,15.24,8.109473684210528,11.657142857142855,29.53636363636364
0,2024-10-10 21:06:06.725859,0.47,0.35,0.19,0.06,14.748387096774193,8.109473684210528,11.475,28.562637362637364
0,2024-10-10 22:06:08.487168,0.37,0.23,0.11,0.02,14.399999999999999,7.407692307692307,13.6,30.399999999999995
0,2024-10-10 23:06:10.362476,0.34,0.19,0.09,0.0,13.750375939849624,7.781818181818182,12.884210526315789,32.90126582278481
0,2024-10-11 00:06:12.027374,0.33,0.17,0.08,0.0,16.777981651376148,4.377272727272727,14.687999999999997,32.90126582278481
0,2024-10-11 01:06:14.063091,0.32,0.16,0.07,0.0,13.1568345323741,6.01875,12.884210526315789,31.505454545454544
0,2024-10-11 02:06:15.883497,0.31,0.12,0.05,0.0,19.664516129032258,7.267924528301887,12.447457627118645,33.323076923076925
0,2024-10-11 03:06:17.580740,0.31,0.12,0.05,0.0,22.57777777777778,8.656179775280897,10.961194029850745,29.20449438202247
0,2024-10-11 04:06:19.607365,0.31,0.12,0.05,0.0,23.446153846153845,9.281927710843373,13.6,32.69433962264151
0,2024-10-11 05:06:21.526221,0.31,0.12,0.05,0.0,18.85360824742268,10.850704225352112,12.447457627118645,31.892024539877294
0,2024-10-11 06:06:23.413047,0.34,0.12,0.05,0.0,14.067692307692308,7.781818181818182,14.12307692307692,28.720441988950277
0,2024-10-11 06:16:25.101399,0.34,0.12,0.05,0.0,13.960305343511452,7.552941176470588,13.352727272727273,30.048554913294797
0,2024-10-11 06:26:26.743220,0.35,0.12,0.05,0.0,17.091588785046728,11.852307692307694,11.298461538461538,27.504761904761903
0,2024-10-11 06:36:28.282494,0.35,0.12,0.05,0.0,17.091588785046728,11.852307692307694,12.66206896551724,26.79587628865979
0,2024-10-11 06:46:29.985626,0.36,0.13,0.05,0.0,17.091588785046728,11.852307692307694,12.66206896551724,26.122613065326632
0,2024-10-11 06:56:32.921332,0.36,0.13,0.06,0.0,17.584615384615383,10.850704225352112,11.475,24.872727272727275
0,2024-10-11 07:06:34.594104,0.36,0.14,0.06,0.0,17.584615384615383,10.850704225352112,11.298461538461538,21.570124481327802
0,2024-10-11 07:16:36.278827,0.37,0.15,0.07,0.0,17.252830188679248,10.850704225352112,11.475,21.304918032786883
0,2024-10-11 07:26:37.902827,0.38,0.17,0.08,0.0,15.114049586776858,7.479611650485436,11.657142857142855,22.12085106382979
0,2024-10-11 07:36:39.583688,0.39,0.17,0.09,0.0,16.475675675675674,7.552941176470588,10.799999999999999,20.877108433734936
0,2024-10-11 07:46:41.286063,0.41,0.2,0.1,0.0,16.32857142857143,7.479611650485436,11.127272727272725,20.227237354085602
0,2024-10-11 07:56:43.051654,0.43,0.22,0.12,0.0,12.970212765957447,8.754545454545454,15.625531914893616,20.30625
0,2024-10-11 08:06:44.761279,0.44,0.26,0.14,0.0,15.368067226890757,8.656179775280897,15.965217391304344,21.66
0,2024-10-11 08:16:46.534952,0.46,0.28,0.16,0.0,13.447058823529412,8.373913043478261,12.884210526315789,20.877108433734936
0,2024-10-11 08:26:48.154607,0.48,0.32,0.2,0.0,15.114049586776858,10.005194805194805,13.6,21.392592592592592
0,2024-10-11 08:36:49.782020,0.49,0.33,0.21,0.0,14.99016393442623,9.876923076923077,13.114285714285714,23.629090909090912
0,2024-10-11 08:46:51.487013,0.51,0.37,0.24,0.0,15.368067226890757,8.465934065934066,12.884210526315789,22.601739130434783
0,2024-10-11 08:56:53.169375,0.52,0.38,0.25,0.0,16.475675675675674,7.703999999999999,10.343661971830986,22.503896103896103
0,2024-10-11 09:06:54.902752,0.53,0.41,0.27,0.0,16.32857142857143,7.627722772277227,13.114285714285714,24.066666666666666
0,2024-10-11 09:16:56.864019,0.55,0.42,0.29,0.0,13.062857142857142,7.407692307692307,12.239999999999998,25.113043478260867
0,2024-10-11 09:26:58.368610,0.56,0.45,0.31,0.0,13.546666666666667,7.337142857142857,10.2,24.066666666666666
0,2024-10-11 09:36:59.996682,0.57,0.45,0.32,0.0,13.64776119402985,8.024999999999999,9.663157894736841,25.358048780487803
0,2024-10-11 09:47:01.744571,0.58,0.48,0.33,0.0,14.399999999999999,8.656179775280897,9.537662337662336,24.178604651162786
0,2024-10-11 09:57:03.344022,0.58,0.49,0.34,0.0,14.176744186046513,8.373913043478261,10.2,24.066666666666666
0,2024-10-11 10:07:04.855568,0.59,0.5,0.35,0.0,14.2875,7.942268041237114,10.799999999999999,19.253333333333334
0,2024-10-11 10:17:06.604577,0.6,0.52,0.35,0.0,12.273825503355704,8.195744680851064,10.643478260869566,18.304225352112677
0,2024-10-11 10:27:08.380412,0.61,0.53,0.36,0.0,12.031578947368422,9.063529411764705,11.127272727272725,21.13170731707317
